price_usd,Name,ISD link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence
159.99,"Remoissenet Père &amp; Fils Chambolle-Musigny Premier Cru ""Aux Echanges""",https://www.i-d-s.com/dubai/remoissenet-p-re-fils-chambolle-musigny-premier-cru-aux-echanges-fr4224.html,france,/FR/en/remoissenet-pere-fils-chambolle-musigny-premier-cru-les-echanges/w/3839643,4.4,Chambolle-Musigny Premier Cru Les Echanges,-,France,Chambolle-Musigny Premier Cru,188,68
9.15,"A. Ogier &amp; Fils Côtes du Rhône ""Artésis"" Red",https://www.i-d-s.com/dubai/a-ogier-fils-c-tes-du-rh-ne-art-sis-red-fr4244.html,france,/FR/en/-a-ogier-fils-calandry-cotes-du-rhone-red-wine-v-hzg8l/w/1233115,3.7,A.Ogier &amp; Fils Calandry Côtes du Rhône,-,France,Côtes-du-Rhône,4669,73
39.99,Cave De Tain 'Les Arènes Sauvages'&nbsp;Cornas,https://www.i-d-s.com/dubai/cave-de-tain-les-ar-nes-sauvages-cornas-fr4253.html,france,/FR/en/cave-de-tain-arenes-sauvages-cornas-rouge/w/1365584?price_id=3611883,4.1,Arènes Sauvages Cornas Rouge,-,France,Cornas,1133,57
45.2,"A. Ogier &amp; Fils Châteauneuf-Du-Pape Rouge ""Clos De L'Oratoire""",https://www.i-d-s.com/dubai/a-ogier-fils-ch-teauneuf-du-pape-rouge-clos-de-l-oratoire-fr4254.html,france,/FR/en/ogier-clos-de-l-oratoire-des-papes-chateauneuf-du-pape-blanc/w/779454?year=2023&amp;price_id=36999552,4,Clos de l'Oratoire des Papes Châteauneuf-du-Pape Blanc 2023,-,France,Châteauneuf-du-Pape,40,50
18,Château De Plaisance Coteaux De Layon 1Er Cru Chaume,https://www.i-d-s.com/dubai/ch-teau-de-plaisance-coteaux-de-layon-1er-cru-chaume-fr4021.html,france,/FR/en/chateau-de-plaisance-les-zerzilles-coteaux-du-layon-1er-cru-chaume-coteaux-du-layon-chaume/w/1362075,4.3,Les Zerzilles Coteaux du Layon 1er Cru Chaume,-,France,Coteaux du Layon 'Chaume',139,74
78.85,Beau Joie Brut Champagne ,https://www.i-d-s.com/dubai/beau-joie-brut-champagne-cp1028.html,france,/FR/en/bertrand-senecourt-brut-champagne-special-cuvee/w/1421941,4.2,Brut Champagne (Special Cuvée) N.V.,-,France,Champagne,1684,50
29,Paul Jaboulet Aine “Les Jalets” Crozes Hermitage “Blanc”,https://www.i-d-s.com/dubai/paul-jaboulet-aine-les-jalets-crozes-hermitage-blanc-fr1159.html,france,/FR/en/paul-jaboulet-aine-crozes-hermitage-les-jalets-blanc/w/1941516?year=2023&amp;price_id=36956502,3.7,Crozes Hermitage Les Jalets Blanc 2023,-,France,Crozes-Hermitage,-,47
24.75,Maison Antoine Geoffroy Macon Rouge ,https://www.i-d-s.com/dubai/macon-rouge-maison-antoine-geoffroy-fr1187.html,france,/FR/en/la-maison-romane-chateau-de-berze-rouge/w/3112547,3.9,Château de Berzé Rouge,-,France,Mâcon,371,41
"2,509.70","2016  Château Léoville Barton, Saint -Julien",https://www.i-d-s.com/dubai/2016-chateau-l-oville-barton-saint-julien-fw1124.html,france,/FR/en/chateau-leoville-barton-saint-julien-grand-cru-classe/w/22685?year=2016&amp;price_id=30872250,4.4,Saint-Julien (Grand Cru Classé) 2016,-,France,Saint-Julien,1008,30
76.8,Remoissenet Meursault Blanc,https://www.i-d-s.com/dubai/remoissenet-meursault-blanc-fr1189.html,france,/FR/en/matrot-meursault-blanc/w/35574?price_id=38522067,4.2,Meursault Blanc,-,France,Meursault,5437,71
"3,227.30","2015 Château Montrose, 2nd Cru Classé, Saint-Éstèphe",https://www.i-d-s.com/dubai/2015-ch-teau-montrose-2nd-cru-class-saint-st-phe-fw1168.html,france,/FR/en/chateau-montrose-saint-estephe-grand-cru-classe/w/80472?year=2015&amp;price_id=34884765,4.4,Saint-Estèphe (Grand Cru Classé) 2015,-,France,Saint-Estèphe,756,45
29.95,"Chateau Fleur La Mothe, Medoc Cru Bourgeois",https://www.i-d-s.com/dubai/chateau-fleur-la-mothe-medoc-cru-bourgeois-fr1161.html,france,/FR/en/la-pirouette-cru-bourgeois/w/7509672,3.8,Cru Bourgeois,-,France,Médoc,2169,46
37.5,"Chateau Vieux Coutelin, Saint Estephe",https://www.i-d-s.com/dubai/chateau-vieux-coutelin-saint-estephe-fr1162.html,france,/FR/en/vieux-coutelin-saint-estephe/w/1177501?price_id=22874958,3.8,Saint-Estèphe,-,France,Saint-Estèphe,1286,44
22.05,"Clos Magne Figeac, Saint Emilion",https://www.i-d-s.com/dubai/clos-magne-figeac-saint-emilion-fr1163.html,france,/FR/en/clos-magne-figeac-saint-emilion/w/1265006,4,Saint-Émilion,-,France,Saint-Émilion,1807,49
135.55,Remoissenet Père &amp; Fils Meursault Premier Cru Les Cras,https://www.i-d-s.com/dubai/remoissenet-p-re-fils-meursault-premier-cru-les-cras-fr1206.html,france,/FR/en/remoissenet-pere-fils-meursault-les-cras-premier-cru/w/2203666,4.3,Meursault-Les Cras Premier Cru,-,France,Meursault Premier Cru,284,48
71.45,Moët &amp; Chandon Brut Impérial Rosé,https://www.i-d-s.com/dubai/mo-t-chandon-brut-imp-rial-ros-cp1012.html,france,/FR/en/moet-chandon-imperial-rose-brut-champagne/w/1122092?price_id=36367742,4.1,Impérial Rosé Brut Champagne N.V.,-,France,Champagne,31589,40
74.95,Veuve Cliquot Rich,https://www.i-d-s.com/dubai/veuve-cliquot-rich-cp2023.html,france,/FR/en/veuve-clicquot-vintage-rich-champagne/w/1141100,4.2,Vintage Rich Champagne,-,France,Champagne,3595,40
62.8,Taittinger Brut Réserve,https://www.i-d-s.com/dubai/taittinger-brut-r-serve-cp1010.html,france,/FR/en/taittinger-brut-reserve-champagne/w/1129619?price_id=37818424,4.2,Brut (Réserve) Champagne N.V.,-,France,Champagne,55303,46
79.99,Veuve Cliquot Rich Rosé,https://www.i-d-s.com/dubai/veuve-cliquot-rich-ros-cp2027.html,france,/FR/en/veuve-clicquot-rich-rose-champagne/w/4878255?price_id=38561874,4.3,Rich Rosé Champagne N.V.,-,France,Champagne,740,38
99.95,Taittinger Cuvée Prestige Rosé,https://www.i-d-s.com/dubai/taittinger-cuv-e-prestige-ros-cp2050.html,france,/FR/en/taittinger-cuvee-prestige-brut-champagne/w/1143613?price_id=37394969,4.1,Cuvée Prestige Brut Champagne N.V.,-,France,Champagne,11502,50
119.9,Laurent-Perrier Rosé,https://www.i-d-s.com/dubai/laurent-perrier-ros-cp1002.html,france,/FR/en/laurent-perrier-cuvee-rose/w/8305?price_id=38092328,4.4,Cuvée Rosé N.V.,-,France,Champagne,40765,40
270.9,Krug Grande Cuvee Brut,https://www.i-d-s.com/dubai/krug-grande-cuvee-brut-cp1061.html,france,/FR/en/krug-grande-cuvee/w/7122486?price_id=21879018,4.6,Grande Cuvée N.V.,-,France,Champagne,35811,62
91.8,Veuve Clicquot Rosé,https://www.i-d-s.com/dubai/veuve-clicquot-ros-cp1017.html,france,/FR/en/veuve-clicquot-brut-rose-champagne/w/23051?price_id=36367596,4.3,Brut Rosé Champagne N.V.,-,France,Champagne,27050,33
92.5,Perrier-Jouët Blason Rosé,https://www.i-d-s.com/dubai/perrier-jou-t-blason-ros-cp4006.html,france,/FR/en/perrier-jouet-blason-rose-brut-champagne/w/1987886?price_id=30538118,4.2,Blason Rosé Brut Champagne N.V.,-,France,Champagne,9757,39
141.6,Moët &amp; Chandon Brut Impérial Magnum,https://www.i-d-s.com/dubai/mo-t-chandon-brut-imp-rial-magnum-cp1013.html,france,/FR/en/moet-chandon-imperial-brut-champagne/w/1122095?price_id=33707315,4.1,Impérial Brut Champagne N.V.,-,France,Champagne,135687,42
184.15,"Bollinger La Grande Année, With Gift Box",https://www.i-d-s.com/dubai/bollinger-la-grande-ann-e-with-gift-box-cp4001.html,france,/FR/en/bollinger-la-grande-annee-brut-champagne/w/18931?year=2015&amp;price_id=37984505,4.4,La Grande Année Brut Champagne 2015,-,France,Champagne,843,53
82.45,"Bollinger Rosé, With Gift Box",https://www.i-d-s.com/dubai/bollinger-ros-with-gift-box-cp4000.html,france,/FR/en/bollinger-rose-brut-champagne/w/1152435?price_id=14149788,4.3,Rosé Brut Champagne N.V.,-,France,Champagne,14216,34
64.45,Laurent-Perrier Brut,https://www.i-d-s.com/dubai/laurent-perrier-brut-cp1001.html,france,/FR/en/laurent-perrier-la-cuvee-brut-champagne/w/5552281?price_id=14515355,4.1,La Cuvée Brut Champagne N.V.,-,France,Champagne,59335,38
27.45,"Chateau Mancèdre Le Trettin, Pessac Leognan",https://www.i-d-s.com/dubai/chateau-manc-dre-le-trettin-pessac-leognan-fr1238.html,france,/FR/en/mancedre-le-trettin-pessac-leognan-blanc/w/11577631,-,Le Trettin Pessac-Léognan Blanc,-,France,Pessac-Léognan,-,62
35,Domaine Dubreuil Fontaine Pernand-Vergelesses Blanc ,https://www.i-d-s.com/dubai/pernand-vergelesses-blanc-domaine-dubreuil-fontaine-fr1201.html,france,/FR/en/dubreuil-fontaine-pernand-vergelesses-blanc/w/1223496?year=2022&amp;price_id=35940788,3.9,Pernand-Vergelesses Blanc 2022,-,France,Pernand-Vergelesses,572,63
41.99,"Domaine Faury, Condrieu",https://www.i-d-s.com/dubai/domaine-faury-condrieu-fr1156.html,france,/FR/en/domaine-faury-condrieu/w/1107152,4.1,Condrieu,-,France,Condrieu,1057,52
75.6,Remoissenet Père &amp; Fils Gevrey Chambertin ,https://www.i-d-s.com/dubai/gevrey-chambertin-remoissenet-p-re-et-fils-fr1202.html,france,/FR/en/remoissenet-pere-fils-gevrey-chambertin/w/1456322?year=2020&amp;price_id=38193152,4.3,Gevrey-Chambertin 2020,-,France,Gevrey-Chambertin,33,50
117.85,Remoissenet Père &amp; Fils Gevrey Chambertin Premier Cru Le Trio,https://www.i-d-s.com/dubai/remoissenet-p-re-fils-gevrey-chambertin-premier-cru-le-trio-fr1209.html,france,/FR/en/remoissenet-pere-fils-le-trio-gevrey-chambertin-premier-cru/w/5328903?year=2018&amp;price_id=39033854,4.3,Le Trio Gevrey-Chambertin Premier Cru 2018,-,France,Gevrey-Chambertin Premier Cru,408,64
69,"Bollinger Special Cuvée Brut, in individual Gift Box",https://www.i-d-s.com/dubai/bollinger-special-cuv-e-brut-in-individual-gift-box-cp1000.html,france,/FR/en/bollinger-special-cuvee-brut-ay-champagne/w/18929?price_id=37818394,4.3,Special Cuvée Brut Aÿ Champagne N.V.,-,France,Champagne,70304,52
353.6,Remoissenet Père &amp; Fils Clos Vuogeot Grand Cru,https://www.i-d-s.com/dubai/remoissenet-clos-vougeot-grand-cru-fr1210.html,france,/FR/en/remoissenet-pere-fils-clos-vougeot-grand-cru/w/1672184?year=2018&amp;price_id=31677939,4.4,Clos Vougeot Grand Cru 2018,-,France,Clos Vougeot Grand Cru,263,55
22.15,Domaine Wiehlé Seidenfaden Gewurztraminer,https://www.i-d-s.com/dubai/domaine-wiehl-seidenfaden-gewurztraminer-fr1218.html,france,/FR/en/domaine-wiehle-gewurztraminer-seidenfaden/w/6907022,3.8,Gewürztraminer Seidenfaden,-,France,Alsace,105,48
12.25,Baron Philippe de Rothschild Sauvignon Blanc,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-sauvignon-blanc-fr1005.html,france,/FR/en/baron-philippe-de-rothschild-sa-mapu-sauvignon-blanc-chardonnay/w/1136088,3.3,Mapu Sauvignon Blanc - Chardonnay,-,Chile,Maipo Valley,3339,47
10.1,Baron Philippe de Rothschild Chardonnay,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-chardonnay-fr1006.html,france,/FR/en/baron-philippe-de-rothschild-sa-mapu-sauvignon-blanc-chardonnay/w/1136088,3.3,Mapu Sauvignon Blanc - Chardonnay,-,Chile,Maipo Valley,3339,47
302.55,"Dom Pérignon Vintage, in individual Gift Box",https://www.i-d-s.com/dubai/dom-p-rignon-vintage-in-individual-gift-box-cp1014.html,france,/FR/en/dom-perignon-brut-champagne/w/86684?year=2015&amp;price_id=37282561,4.4,Brut Champagne 2015,-,France,Champagne,2244,19
27.25,M de Minuty Côtes de Provence Rosé,https://www.i-d-s.com/dubai/m-de-minuty-ros-fr1014.html,france,/FR/en/minuty-m-rose/w/1497082?year=2024&amp;price_id=38562109,3.9,M Rosé 2024,-,France,Côtes de Provence,330,27
31.15,Whispering Angel Côtes de Provence Rosé,https://www.i-d-s.com/dubai/whispering-angel-ros-fr1016.html,france,/FR/en/chateau-d-esclans-whispering-angel-rose/w/1104824?year=2024&amp;price_id=38562080,4,Whispering Angel Rosé 2024,-,France,Côtes de Provence,470,65
78.5,"Domaine Ott Rosé, Château Romassan Côtes de Provence",https://www.i-d-s.com/dubai/domaine-ott-ros-ch-teau-romassan-fr1017.html,france,/FR/en/domaines-ott-chateau-de-selle-rose-coeur-de-grain/w/1216610?year=2024&amp;price_id=38512245,4.2,Château de Selle Rosé (Coeur de Grain) 2024,-,France,Côtes de Provence,34,42
95,"Château Minuty ""281"" Côtes de Provence Rosé",https://www.i-d-s.com/dubai/ch-teau-minuty-281-ros-fr1018.html,france,/FR/en/minuty-chateau-minuty-rose-et-or/w/1193781?year=2024&amp;price_id=38562185,4.1,Château Minuty Rose et Or 2024,-,France,Côtes de Provence,58,58
7.5,Bellefontaine Malbec,https://www.i-d-s.com/dubai/bellefontaine-malbec-fr1021.html,france,/FR/en/fr-bellefontaine-malbec/w/5371253,3.6,Malbec,-,France,Haute Vallee de l'Aude,203,46
8.35,Baron Philippe de Rothschild Merlot,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-merlot-fr1023.html,france,/FR/en/baron-philippe-de-rothschild-sa-merlot/w/4196?price_id=32723548,3.4,Merlot,-,France,Pays d'Oc,4314,29
8.35,Baron Philippe de Rothschild Cabernet Sauvignon,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-cabernet-sauvignon-fr1024.html,france,/FR/en/baron-philippe-de-rothschild-sa-mapu-cabernet-sauvignon-carmenere/w/1136106,3.3,Mapu Cabernet Sauvignon - Carmenérè,-,Chile,Maipo Valley,8393,51
8.35,Baron Philippe de Rothschild Pinot Noir,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-pinot-noir-fr1026.html,france,/FR/en/baron-philippe-de-rothschild-sa-les-cepages-pinot-noir/w/4200,3.4,Les Cépages Pinot Noir,-,France,Pays d'Oc,7267,52
12.75,"Chateau Pineraie Tradition Malbec, Cahors",https://www.i-d-s.com/dubai/ch-teau-pineraie-cahors-malbec-fr1027.html,france,/FR/en/chateau-pineraie-malbec-cahors/w/1209812,3.6,Malbec Cahors,-,France,Cahors,7461,48
16.6,Cave de Turckheim Riesling Vieilles Vignes,https://www.i-d-s.com/dubai/cave-de-turckheim-riesling-vieilles-vignes-fr1029.html,france,/FR/en/cave-de-turckheim-riesling-alsace-vieilles-vignes/w/1766779?price_id=36689474,3.7,Vieilles Vignes Riesling,-,France,Alsace,598,45
27.5,Cave deTurckheim Grand Cru Riesling,https://www.i-d-s.com/dubai/cave-deturckheim-grand-cru-riesling-fr1032.html,france,/FR/en/cave-de-turckheim-riesling-alsace-grand-cru-brand/w/87965?price_id=15226493,3.9,Riesling Alsace Grand Cru Brand,-,France,Alsace Grand Cru,1430,52
12.15,Baron Philippe de Rothschild' Mouton Cadet Blanc,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-mouton-cadet-blanc-fr1033.html,france,/FR/en/baron-philippe-de-rothschild-sa-bordeaux-blanc/w/1510613,3.4,Bordeaux Blanc,-,France,Bordeaux,4489,35
19.4,"Baron Philippe de Rothschild, Mouton Cadet Reserve Graves Blanc",https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-mouton-cadet-reserve-graves-blanc-fr1034.html,france,/FR/en/baron-philippe-de-rothschild-sa-baronne-charlotte-graves-blanc/w/34864?year=2011&amp;price_id=1576646,3.7,Baronne Charlotte Graves Blanc 2011,-,France,Graves,39,55
8.3,Château Bel Air Bordeaux Superieur,https://www.i-d-s.com/dubai/ch-teau-bel-air-bordeaux-superieur-fr1036.html,france,/FR/en/chateau-bel-air-bordeaux-superieur-bordeaux-superieur/w/2063859,3.4,Bordeaux Superieur,-,France,Bordeaux Supérieur,4568,69
8.25,Schröder and Schÿler Chartron La Fleur Rouge,https://www.i-d-s.com/dubai/schr-der-and-sch-ler-chartron-la-fleur-rouge-fr1037.html,france,/FR/en/chartron-la-fleur-bordeaux-rouge/w/1214392,3.5,Bordeaux Rouge,-,France,Bordeaux,2519,38
17.3,"Château de Fontenille, Bordeaux Rouge",https://www.i-d-s.com/dubai/ch-teau-de-fontenille-bordeaux-rouge-fr1039.html,france,/FR/en/chateau-de-frontenille-bordeaux-rouge/w/1108946?year=2022&amp;price_id=37072848,3.7,Bordeaux Rouge 2022,-,France,Bordeaux,34,50
13.15,Baron Philippe de Rothschild Mouton Cadet Rouge,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-mouton-cadet-rouge-fr1040.html,france,/FR/en/baron-philippe-de-rothschild-sa-bordeaux-rouge/w/1141777?price_id=31759885,3.4,Bordeaux Rouge,-,France,Bordeaux,13802,36
13.4,"Château de Haux Rouge, Premières Côtes de Bordeaux",https://www.i-d-s.com/dubai/ch-teau-de-haux-rouge-premi-res-c-tes-de-bordeaux-fr1041.html,france,/FR/en/chateau-haut-gaudin-premieres-cotes-de-bordeaux-rouge/w/1546672,3.8,Premières Côtes de Bordeaux Rouge,-,France,Premières Côtes de Bordeaux,218,65
14.7,"Baron Philippe de Rothschild, Mouton Cadet Heritage Rouge",https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-mouton-cadet-heritage-rouge-fr1042.html,france,/FR/en/baron-philippe-de-rothschild-sa-bordeaux-rouge/w/1141777?price_id=31759885,3.4,Bordeaux Rouge,-,France,Bordeaux,13802,34
10.9,Schröder and Schÿler Private Réserve Medoc,https://www.i-d-s.com/dubai/schr-der-and-sch-ler-private-r-serve-medoc-fr1043.html,france,/FR/en/schroder-schyler-private-reserve-medoc/w/1862303?price_id=1757727,3.6,Private Réserve Médoc,-,France,Médoc,709,63
17.1,"Baron Philippe de Rothschild, Reserve Mouton Cadet Medoc",https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-reserve-mouton-cadet-medoc-fr1045.html,france,/FR/en/baron-philippe-de-rothschild-sa-agneau-reserve-grand-millesime-medoc/w/2027079,3.9,Agneau Réserve Grand Millésime Médoc,-,France,Médoc,83,41
24.3,"Château Amour, Medoc",https://www.i-d-s.com/dubai/ch-teau-amour-fr1046.html,france,/FR/en/panigon-chateau-amour-medoc/w/1203919?price_id=38556658,3.6,Château Amour Médoc,-,France,Médoc,1985,92
23.35,"Château Macquin, Saint-Georges-Saint-Émilion, Bordeaux",https://www.i-d-s.com/dubai/ch-teau-macquin-saint-georges-saint-milion-bordeaux-fr1049.html,france,/FR/en/chateau-macquin-saint-georges-saint-emilion/w/1201693?year=2022&amp;price_id=38226097,3.8,Saint-Georges-Saint-Émilion 2022,-,France,Saint-Georges-Saint-Émilion,123,65
17.3,"Château Vieille Tour La Rose, Saint Emilion",https://www.i-d-s.com/dubai/ch-teau-vieille-tour-la-rose-fr1050.html,france,/FR/en/chateau-vieille-tour-la-rose-saint-emilion-saint-emilion-grand-cru/w/1678215?price_id=36503715,3.9,Saint-Émilion Grand Cru,-,France,Saint-Émilion Grand Cru,2382,33
62.7,Château Durfort-Vivens 'Les Plantes' de Durfort-Vivens Margaux,https://www.i-d-s.com/dubai/chateau-durfort-vivens-vivens-margaux-fr1053.html,france,/FR/en/durfort-vivens-les-plantes-margaux/w/11392606?price_id=37543215,4,Les Plantes Margaux,-,France,Margaux,425,47
20.6,Louis Jadot Mâcon Villages Blanc,https://www.i-d-s.com/dubai/louis-jadot-m-con-villages-blanc-fr1061.html,france,/FR/en/louis-jadot-macon-villages-blanc/w/2906?price_id=32636280,3.7,Mâcon-Villages Blanc,-,France,Mâcon-Villages,9875,73
33.65,Louis Jadot Saint Véran,https://www.i-d-s.com/dubai/louis-jadot-saint-v-ran-fr1062.html,france,/FR/en/louis-jadot-saint-veran/w/3027?year=2022&amp;price_id=33549464,3.9,Saint-Véran 2022,-,France,Saint-Véran,37,51
113.4,Domaine Chanson Chassagne-Montrachet,https://www.i-d-s.com/dubai/domaine-chanson-chassagne-montrachet-fr1066.html,france,/FR/en/domaine-chanson-chassagne-montrachet-premier-cru-les-chenevottes/w/79515?year=2023&amp;price_id=38409191,4.3,Chassagne Montrachet Premier Cru Les Chenevottes 2023,-,France,Chassagne-Montrachet Premier Cru,50,43
245,"Xavier Monnot Les Charmes, Meursault 1er Cru ",https://www.i-d-s.com/dubai/meursault-1er-cru-les-charmes-xavier-monnot-fr1069.html,france,/FR/en/xavier-monnot-meursault-1er-cru-charmes/w/1507835?price_id=35229789,4.3,Meursault 1er Cru 'Charmes',-,France,Meursault 1er Cru 'Charmes',475,50
40.7,"Jean-Marc Brocard, Chablis",https://www.i-d-s.com/dubai/chablis-jean-marc-brocard-fr1071.html,france,/FR/en/jean-marc-brocard-domaine-sainte-claire-chablis/w/1180709?year=2023&amp;price_id=39179004,4,Domaine Sainte Claire Chablis 2023,-,France,Chablis,449,50
58.6,Piper-Heidsieck Cuvée Brut,https://www.i-d-s.com/dubai/piper-heidsieck-cuv-e-brut-cp1009.html,france,/FR/en/piper-heidsieck-cuvee-brut-champagne/w/6234233?price_id=38115042,4.1,Cuvée Brut Champagne N.V.,-,France,Champagne,18450,39
44.15,"La Chablisienne Chablis 1er Cru ""Beauroy""",https://www.i-d-s.com/dubai/la-chablisienne-chablis-1er-cru-beauroy-fr1072.html,france,/FR/en/la-chablisienne-chablis-1er-cru-beauroy/w/1742954?year=2018&amp;price_id=27411111,4,Chablis 1er Cru 'Beauroy' 2018,-,France,Chablis 1er Cru 'Beauroy',95,65
82.75,Domaine Chanson Nuits Saint Georges,https://www.i-d-s.com/dubai/domaine-chanson-nuits-saint-georges-fr1079.html,france,/FR/en/domaine-chanson-nuits-saint-georges/w/79569?year=2018&amp;price_id=34234910,4.2,Nuits-Saint-Georges 2018,-,France,Nuits-Saint-Georges,99,58
13.05,Domaine Pré Baron Touraine Sauvignon Blanc,https://www.i-d-s.com/dubai/domaine-pr-baron-touraine-sauvignon-blanc-fr1087.html,france,/FR/en/pre-baron-l-elegante-vieilles-vignes-sauvignon-blanc-touraine/w/7947300,4.1,L'Elégante Vieilles Vignes Sauvignon Blanc Touraine,-,France,Touraine,186,52
52.35,de Ladoucette Pouilly Fumé,https://www.i-d-s.com/dubai/baron-de-ladoucette-pouilly-fum-fr1095.html,france,/FR/en/de-ladoucette-pouilly-fume/w/74359?year=2014&amp;price_id=31795665,4,Pouilly-Fumé 2014,-,France,Pouilly-Fumé,1110,51
38.25,Chante Cigale Châteauneuf -du- Pape Blanc,https://www.i-d-s.com/dubai/chante-cigale-ch-teauneuf-du-pape-blanc-fr1102.html,france,/FR/en/domaine-chante-cigale-chateauneuf-du-pape-blanc/w/2075912?price_id=17441167,3.9,Châteauneuf-du-Pape Blanc,-,France,Châteauneuf-du-Pape,1501,76
53,"Chateau De Vaudieu,‘Grand Vin’, Châteauneuf-Du-Pape Rouge",https://www.i-d-s.com/dubai/chateau-de-vaudieu-grand-vin-ch-teauneuf-du-pape-rouge-fr1113.html,france,/FR/en/vaudieu-chateauneuf-du-pape-closerie-de-vaudieu-rouge/w/1142894,4,Châteauneuf-du-Pape Closerie de Vaudieu Rouge,-,France,Châteauneuf-du-Pape,5009,49
565.25,"Dom Pérignon Vintage Rosé, in individual Gift Box",https://www.i-d-s.com/dubai/dom-p-rignon-vintage-ros-in-individual-gift-box-cp1015.html,france,/FR/en/dom-perignon-brut-rose-champagne/w/2114480?year=2009&amp;price_id=36419748,4.5,Brut Rosé Champagne 2009,-,France,Champagne,499,30
9.45,"Finca Flichman Tanguero Malbec, Mendoza ",https://www.i-d-s.com/dubai/finca-flichman-tanguero-malbec-mendoza-ag1031.html,argentina,/FR/en/finca-flichman-tanguero-malbec/w/1162099,3.1,Tanguero Malbec,-,Argentina,Mendoza,1990,55
9.3,"Finca Flichman Tanguero Unoaked Chardonnay, Mendoza",https://www.i-d-s.com/dubai/finca-flichman-tanguero-unoaked-chardonnay-mendoza-ag1030.html,argentina,/FR/en/finca-flichman-tanguero-chardonnay/w/1189373,3.2,Tanguero Chardonnay,-,Argentina,Mendoza,414,54
26.05,MASI Tupungato Corbec Rosso di Argentina Organic,https://www.i-d-s.com/dubai/masi-tupungato-corbec-rosso-di-argentina-organic-ag1025.html,argentina,/FR/en/masi-veneto-fresco-di-masi-organic-rosso/w/9463375?year=2024&amp;price_id=39103631,3.6,Fresco di Masi Organic Rosso 2024,-,Italy,Verona,708,44
8.05,Argento Organic Rosé,https://www.i-d-s.com/dubai/argento-organic-ros-ag1028.html,argentina,/FR/en/argento-organic-rose/w/12131769,3.8,Organic Rosé,-,Argentina,Mendoza,80,75
8.05,Argento Andes Soul Shiraz,https://www.i-d-s.com/dubai/argento-andes-soul-shiraz-ag1027.html,argentina,-,-,-,-,-,-,-,0
7.4,Argento Andes Soul Chardonnay,https://www.i-d-s.com/dubai/argento-andes-soul-chardonnay-ag1026.html,argentina,/FR/en/argento-andes-soul-chardonnay/w/12798454,-,Andes Soul Chardonnay,-,Argentina,Mendoza,-,84
7.65,Argento Andes Soul Pinot Grigio,https://www.i-d-s.com/dubai/catalog/product/view/id/201066/s/argento-andes-soul-pinot-grigio-ag1023/category/480/,argentina,/FR/en/argento-andes-soul-pinot-grigio/w/12559098,-,Andes Soul Pinot Grigio,-,Argentina,Tupungato,-,85
35.7,Catena Alta Malbec,https://www.i-d-s.com/dubai/catena-alta-malbec-ag1021.html,argentina,/FR/en/catena-alta-malbec/w/1870?year=2021&amp;price_id=39099215,4.2,Malbec 2021,-,Argentina,Mendoza,536,41
9.05,Argento Andes Soul Malbec,https://www.i-d-s.com/dubai/argento-andes-soul-malbec-ag1024.html,argentina,/FR/en/argento-andes-soul-malbec/w/12307708,3.6,Andes Soul Malbec,-,Argentina,Mendoza,111,81
9.8,"Kaiken Terroirs Cafayate Torrontés, Cafayate",https://www.i-d-s.com/dubai/kaiken-terroirs-cafayate-torront-s-cafayate-ag4021.html,argentina,/FR/en/kaiken-terroir-series-torrontes/w/1871616,3.7,Terroir Series Torrontés,-,Argentina,Cafayate Valley,2911,56
30.25,Catena Alta Chardonnay,https://www.i-d-s.com/dubai/catena-alta-chardonnay-ag4030.html,argentina,/FR/en/catena-alta-chardonnay/w/1872?year=2021&amp;price_id=34272921,4.1,Chardonnay 2021,-,Argentina,Mendoza,835,54
34.1,Catena Alta Cabernet Sauvignon,https://www.i-d-s.com/dubai/catena-alta-cabernet-sauvignon-ag4031.html,argentina,/FR/en/catena-alta-cabernet-sauvignon/w/6004174?year=2020&amp;price_id=39306406,4.1,Cabernet Sauvignon 2020,-,Argentina,Mendoza,240,68
21.4,"Catena Appellation San Carlos, Cabernet Franc",https://www.i-d-s.com/dubai/catena-appellation-san-carlos-cabernet-franc-ag4028.html,argentina,/FR/en/catena-appellation-san-carlos-cabernet-franc/w/2447444?year=2022&amp;price_id=39246802,4.1,Appellation San Carlos Cabernet Franc 2022,-,Argentina,San Carlos,183,85
22.99,Chandon Garden Spritz Sparkling Wine,https://www.i-d-s.com/dubai/chandon-garden-spritz-sparkling-wine-sw1072.html,argentina,/FR/en/chandon-argentina-garden-spritz/w/9618321?price_id=32167028,3.9,Garden Spritz N.V.,-,Argentina,Mendoza,4009,56
